ID;UF;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
5364;Paraná;-51.4490;-23.8005;4853;5835;5710;5277;4567;3563;3248;3454;4445;4609;5264;5990;6275
5365;Paraná;-51.3490;-23.8005;4846;5893;5684;5255;4549;3567;3250;3469;4436;4589;5258;5946;6255
5366;Paraná;-51.2490;-23.8005;4809;5767;5605;5160;4536;3573;3257;3474;4429;4572;5224;5916;6198
5367;Paraná;-51.1490;-23.8005;4803;5735;5600;5143;4514;3580;3262;3492;4454;4586;5190;5898;6188
5368;Paraná;-51.0490;-23.8005;4807;5712;5602;5163;4523;3580;3255;3480;4471;4607;5186;5922;6191
5369;Paraná;-50.9490;-23.8005;4789;5679;5603;5147;4532;3566;3210;3446;4456;4598;5161;5904;6169
5370;Paraná;-50.8490;-23.8005;4795;5679;5597;5171;4537;3577;3201;3459;4460;4630;5202;5867;6152
5371;Paraná;-50.7490;-23.8005;4775;5663;5533;5128;4489;3577;3233;3475;4467;4626;5185;5828;6092
5372;Paraná;-50.6490;-23.8005;4747;5598;5517;5018;4452;3565;3225;3450;4488;4622;5142;5811;6079
5373;Paraná;-50.5490;-23.8005;4690;5558;5496;4940;4411;3517;3169;3411;4442;4560;5047;5717;6020
5374;Paraná;-50.4490;-23.8005;4710;5622;5561;4956;4418;3527;3151;3411;4417;4560;5075;5747;6070
5375;Paraná;-50.3490;-23.8005;4759;5683;5657;5049;4476;3541;3162;3426;4420;4585;5119;5838;6156
5376;Paraná;-50.2490;-23.8005;4801;5711;5723;5100;4490;3560;3189;3450;4442;4613;5188;5925;6213
5377;Paraná;-50.1490;-23.8005;4806;5716;5703;5115;4489;3578;3197;3454;4441;4614;5208;5917;6241
5378;Paraná;-50.0490;-23.8005;4823;5720;5742;5126;4504;3582;3193;3454;4428;4625;5245;5961;6294
5379;Paraná;-49.9490;-23.8005;4823;5706;5760;5133;4502;3574;3184;3445;4431;4637;5231;5972;6304
5380;Paraná;-49.8490;-23.8005;4827;5733;5752;5157;4497;3577;3173;3443;4433;4637;5263;5998;6263
5381;Paraná;-49.7490;-23.8005;4786;5710;5707;5129;4465;3537;3153;3404;4404;4592;5201;5905;6224
5382;Paraná;-49.6490;-23.8005;4768;5690;5713;5107;4463;3523;3145;3375;4389;4572;5176;5839;6229
5383;Paraná;-49.5490;-23.8005;4777;5716;5762;5108;4478;3527;3145;3362;4384;4574;5162;5830;6270
5443;Paraná;-54.0490;-23.7005;4862;6174;5831;5373;4424;3472;3073;3264;4266;4519;5323;6090;6538
5444;Paraná;-53.9490;-23.7005;4888;6188;5882;5386;4451;3492;3104;3292;4306;4547;5344;6112;6549
5445;Paraná;-53.8490;-23.7005;4902;6186;5897;5355;4457;3512;3131;3323;4317;4574;5381;6138;6556
5446;Paraná;-53.7490;-23.7005;4898;6142;5891;5348;4457;3520;3149;3330;4311;4579;5369;6141;6540
5447;Paraná;-53.6490;-23.7005;4897;6061;5901;5339;4494;3497;3152;3346;4320;4581;5385;6139;6545
5448;Paraná;-53.5490;-23.7005;4901;6143;5871;5334;4475;3521;3160;3359;4328;4569;5379;6126;6538
5449;Paraná;-53.4490;-23.7005;4900;6113;5857;5330;4486;3529;3152;3374;4331;4576;5393;6138;6522
5450;Paraná;-53.3490;-23.7005;4901;6072;5820;5337;4511;3534;3160;3401;4366;4575;5413;6124;6505
5451;Paraná;-53.2490;-23.7005;4919;6102;5880;5341;4539;3556;3178;3420;4355;4589;5400;6160;6508
5452;Paraná;-53.1490;-23.7005;4918;6090;5871;5392;4538;3558;3175;3401;4352;4587;5387;6170;6492
5453;Paraná;-53.0490;-23.7005;4921;6143;5854;5394;4534;3563;3176;3385;4372;4601;5392;6155;6486
5454;Paraná;-52.9490;-23.7005;4925;6127;5897;5397;4531;3558;3198;3423;4368;4603;5401;6135;6463
5455;Paraná;-52.8490;-23.7005;4921;6129;5867;5380;4540;3559;3211;3423;4372;4603;5398;6129;6437
5456;Paraná;-52.7490;-23.7005;4918;6125;5834;5355;4557;3576;3213;3434;4374;4606;5370;6124;6450
5457;Paraná;-52.6490;-23.7005;4917;6068;5800;5354;4540;3593;3222;3447;4410;4630;5381;6129;6436
5458;Paraná;-52.5490;-23.7005;4903;6049;5782;5308;4550;3607;3219;3448;4397;4616;5349;6110;6401
5459;Paraná;-52.4490;-23.7005;4907;6085;5806;5271;4570;3634;3223;3451;4364;4614;5309;6094;6460
5460;Paraná;-52.3490;-23.7005;4900;6061;5774;5300;4570;3618;3238;3438;4383;4608;5288;6100;6428
5461;Paraná;-52.2490;-23.7005;4907;6047;5760;5326;4599;3618;3246;3438;4392;4615;5300;6108;6434
5462;Paraná;-52.1490;-23.7005;4893;6013;5707;5254;4622;3625;3260;3428;4356;4608;5270;6113;6453
5463;Paraná;-52.0490;-23.7005;4881;6028;5692;5206;4594;3629;3251;3437;4350;4612;5264;6086;6424
5464;Paraná;-51.9490;-23.7005;4877;6039;5706;5215;4560;3608;3261;3454;4354;4605;5270;6057;6398
5465;Paraná;-51.8490;-23.7005;4868;5932;5759;5273;4550;3587;3276;3442;4426;4609;5246;6012;6307
5466;Paraná;-51.7490;-23.7005;4854;5857;5753;5242;4542;3565;3258;3466;4439;4633;5249;5980;6260
5467;Paraná;-51.6490;-23.7005;4841;5808;5707;5206;4533;3561;3245;3473;4462;4629;5281;5941;6244
5468;Paraná;-51.5490;-23.7005;4845;5801;5704;5233;4567;3572;3276;3469;4479;4617;5265;5942;6216
5469;Paraná;-51.4490;-23.7005;4848;5839;5651;5268;4575;3577;3267;3468;4467;4633;5269;5954;6210
5470;Paraná;-51.3490;-23.7005;4842;5870;5637;5254;4565;3573;3249;3468;4450;4615;5244;5956;6218
5471;Paraná;-51.2490;-23.7005;4812;5731;5584;5179;4571;3589;3248;3466;4447;4604;5217;5944;6162
5472;Paraná;-51.1490;-23.7005;4825;5743;5634;5175;4549;3605;3267;3482;4458;4619;5228;5928;6206
5473;Paraná;-51.0490;-23.7005;4834;5734;5670;5189;4534;3604;3268;3492;4479;4627;5228;5951;6230
5474;Paraná;-50.9490;-23.7005;4834;5712;5689;5218;4576;3586;3248;3463;4482;4637;5232;5965;6196
5475;Paraná;-50.8490;-23.7005;4833;5729;5657;5222;4548;3597;3255;3496;4490;4660;5248;5905;6186
5476;Paraná;-50.7490;-23.7005;4826;5770;5648;5190;4525;3598;3271;3514;4481;4647;5227;5868;6177
5477;Paraná;-50.6490;-23.7005;4815;5739;5666;5082;4524;3607;3273;3491;4517;4631;5231;5856;6160
5478;Paraná;-50.5490;-23.7005;4760;5628;5587;4996;4479;3575;3216;3457;4491;4600;5143;5815;6133
5479;Paraná;-50.4490;-23.7005;4725;5600;5584;4962;4437;3539;3161;3433;4432;4570;5094;5772;6112
5480;Paraná;-50.3490;-23.7005;4784;5698;5684;5063;4520;3568;3177;3448;4440;4590;5153;5868;6195
5481;Paraná;-50.2490;-23.7005;4821;5753;5728;5110;4547;3586;3206;3465;4451;4612;5222;5931;6241
5482;Paraná;-50.1490;-23.7005;4836;5770;5743;5159;4530;3604;3214;3471;4454;4627;5235;5953;6271
5483;Paraná;-50.0490;-23.7005;4851;5763;5803;5162;4516;3611;3219;3485;4459;4643;5263;5968;6322
5484;Paraná;-49.9490;-23.7005;4838;5706;5782;5156;4514;3603;3210;3474;4465;4641;5274;5941;6293
5485;Paraná;-49.8490;-23.7005;4824;5691;5750;5160;4518;3583;3179;3446;4460;4625;5263;5946;6265
5486;Paraná;-49.7490;-23.7005;4797;5663;5731;5155;4502;3546;3169;3412;4419;4606;5237;5872;6245
5487;Paraná;-49.6490;-23.7005;4785;5688;5738;5143;4495;3523;3158;3378;4397;4591;5202;5836;6271
5488;Paraná;-49.5490;-23.7005;4801;5756;5787;5156;4510;3537;3157;3373;4388;4593;5194;5847;6312
5548;Paraná;-54.0490;-23.6005;4880;6117;5829;5365;4431;3502;3121;3319;4282;4562;5349;6106;6574
5549;Paraná;-53.9490;-23.6005;4898;6153;5893;5396;4469;3506;3138;3320;4303;4551;5353;6126;6563
5550;Paraná;-53.8490;-23.6005;4915;6190;5954;5401;4450;3515;3162;3328;4305;4566;5382;6148;6576
5551;Paraná;-53.7490;-23.6005;4909;6162;5914;5371;4455;3531;3163;3337;4304;4590;5386;6133;6559
5552;Paraná;-53.6490;-23.6005;4905;6115;5877;5362;4479;3534;3171;3357;4314;4584;5401;6126;6544
5553;Paraná;-53.5490;-23.6005;4903;6080;5841;5368;4514;3552;3165;3388;4342;4587;5394;6136;6474
5554;Paraná;-53.4490;-23.6005;4915;6085;5854;5379;4520;3554;3174;3407;4358;4598;5408;6147;6496
5555;Paraná;-53.3490;-23.6005;4913;6060;5832;5377;4539;3554;3185;3405;4365;4594;5418;6146;6485
5556;Paraná;-53.2490;-23.6005;4917;6077;5870;5367;4532;3566;3186;3400;4373;4595;5414;6150;6479
5557;Paraná;-53.1490;-23.6005;4921;6066;5888;5390;4539;3578;3181;3410;4370;4598;5409;6148;6481
5558;Paraná;-53.0490;-23.6005;4921;6054;5849;5386;4549;3585;3185;3428;4381;4604;5419;6126;6492
5559;Paraná;-52.9490;-23.6005;4922;6045;5889;5389;4555;3575;3207;3420;4382;4611;5415;6124;6455
5560;Paraná;-52.8490;-23.6005;4917;6046;5870;5376;4551;3578;3207;3420;4390;4614;5383;6125;6438
5561;Paraná;-52.7490;-23.6005;4915;6038;5860;5357;4555;3580;3203;3437;4397;4618;5375;6126;6438
5562;Paraná;-52.6490;-23.6005;4931;6073;5840;5355;4571;3610;3239;3448;4403;4629;5387;6150;6461
5563;Paraná;-52.5490;-23.6005;4924;6064;5829;5342;4566;3623;3241;3457;4391;4640;5359;6122;6450
5564;Paraná;-52.4490;-23.6005;4913;6047;5830;5336;4553;3628;3243;3466;4363;4612;5343;6102;6430
5565;Paraná;-52.3490;-23.6005;4899;6106;5716;5254;4571;3634;3234;3460;4341;4621;5307;6061;6481
5566;Paraná;-52.2490;-23.6005;4891;6084;5680;5217;4593;3639;3244;3450;4341;4630;5281;6047;6484
5567;Paraná;-52.1490;-23.6005;4880;6021;5699;5206;4606;3625;3252;3443;4344;4648;5270;6029;6423
5568;Paraná;-52.0490;-23.6005;4878;5987;5735;5194;4576;3620;3262;3459;4365;4636;5266;6036;6392
5569;Paraná;-51.9490;-23.6005;4871;5969;5730;5187;4561;3610;3276;3470;4382;4620;5266;6018;6358
5570;Paraná;-51.8490;-23.6005;4862;5902;5771;5192;4536;3597;3290;3481;4417;4629;5256;5976;6294
5571;Paraná;-51.7490;-23.6005;4861;5829;5753;5217;4546;3592;3297;3496;4452;4643;5274;5986;6253
5572;Paraná;-51.6490;-23.6005;4858;5770;5728;5241;4554;3586;3292;3503;4478;4644;5303;5979;6222
5573;Paraná;-51.5490;-23.6005;4844;5730;5670;5220;4561;3596;3297;3518;4476;4651;5287;5936;6186
5574;Paraná;-51.4490;-23.6005;4846;5774;5645;5199;4555;3607;3309;3517;4471;4661;5290;5929;6192
5575;Paraná;-51.3490;-23.6005;4832;5792;5604;5190;4548;3606;3293;3513;4474;4638;5248;5922;6158
5576;Paraná;-51.2490;-23.6005;4831;5783;5607;5183;4563;3603;3285;3500;4466;4648;5231;5942;6168
5577;Paraná;-51.1490;-23.6005;4857;5815;5658;5215;4585;3622;3294;3512;4478;4657;5259;5970;6220
5578;Paraná;-51.0490;-23.6005;4863;5829;5688;5230;4581;3614;3295;3512;4484;4657;5252;5975;6239
5579;Paraná;-50.9490;-23.6005;4875;5794;5746;5252;4608;3631;3302;3509;4491;4662;5265;5961;6275
5580;Paraná;-50.8490;-23.6005;4870;5804;5736;5224;4591;3637;3313;3517;4498;4670;5247;5952;6248
5581;Paraná;-50.7490;-23.6005;4870;5849;5741;5186;4569;3639;3328;3527;4497;4658;5257;5934;6254
5582;Paraná;-50.6490;-23.6005;4865;5845;5721;5155;4551;3641;3320;3533;4524;4633;5272;5943;6239
5583;Paraná;-50.5490;-23.6005;4847;5780;5713;5141;4541;3620;3286;3504;4518;4637;5250;5949;6222
5584;Paraná;-50.4490;-23.6005;4804;5759;5696;5069;4515;3566;3230;3454;4470;4616;5187;5877;6212
5585;Paraná;-50.3490;-23.6005;4829;5800;5703;5112;4552;3596;3225;3479;4466;4619;5214;5918;6261
5586;Paraná;-50.2490;-23.6005;4841;5804;5709;5145;4555;3605;3228;3482;4478;4639;5245;5921;6280
5587;Paraná;-50.1490;-23.6005;4853;5824;5742;5191;4552;3600;3226;3478;4483;4639;5257;5932;6307
5588;Paraná;-50.0490;-23.6005;4861;5793;5781;5189;4543;3603;3240;3477;4501;4650;5280;5950;6323
5589;Paraná;-49.9490;-23.6005;4869;5764;5800;5201;4534;3609;3252;3493;4508;4668;5305;5957;6337
5590;Paraná;-49.8490;-23.6005;4852;5689;5779;5209;4516;3596;3233;3483;4497;4648;5296;5941;6340
5591;Paraná;-49.7490;-23.6005;4828;5699;5790;5166;4504;3553;3217;3451;4443;4623;5263;5905;6320
5592;Paraná;-49.6490;-23.6005;4837;5745;5847;5197;4517;3539;3203;3423;4431;4613;5265;5906;6358
5593;Paraná;-49.5490;-23.6005;4845;5819;5888;5224;4541;3540;3190;3406;4411;4592;5257;5900;6371
5654;Paraná;-54.0490;-23.5005;4880;6056;5815;5362;4458;3514;3134;3349;4284;4588;5354;6090;6559
5655;Paraná;-53.9490;-23.5005;4900;6113;5889;5428;4487;3517;3138;3350;4286;4547;5351;6119;6567
5656;Paraná;-53.8490;-23.5005;4926;6183;5969;5427;4478;3515;3166;3356;4307;4563;5403;6142;6599
5657;Paraná;-53.7490;-23.5005;4933;6183;5950;5418;4469;3548;3184;3369;4318;4592;5429;6154;6581
5658;Paraná;-53.6490;-23.5005;4932;6166;5939;5377;4505;3577;3209;3394;4344;4606;5415;6124;6527
5659;Paraná;-53.5490;-23.5005;4922;6058;5851;5375;4523;3591;3191;3412;4353;4610;5424;6143;6524
5660;Paraná;-53.4490;-23.5005;4906;6029;5839;5348;4501;3585;3196;3415;4351;4596;5402;6128;6487
5661;Paraná;-53.3490;-23.5005;4902;5995;5848;5346;4513;3569;3192;3400;4356;4587;5414;6141;6463
5662;Paraná;-53.2490;-23.5005;4917;6045;5865;5389;4536;3575;3194;3425;4358;4594;5417;6151;6455
5663;Paraná;-53.1490;-23.5005;4941;6053;5895;5412;4569;3597;3215;3436;4388;4633;5443;6164;6489
5664;Paraná;-53.0490;-23.5005;4934;6049;5849;5371;4572;3613;3223;3442;4411;4623;5418;6126;6507
5665;Paraná;-52.9490;-23.5005;4941;6065;5905;5404;4562;3602;3258;3437;4414;4627;5419;6120;6478
5666;Paraná;-52.8490;-23.5005;4933;6032;5892;5411;4546;3612;3254;3435;4397;4627;5398;6123;6471
5667;Paraná;-52.7490;-23.5005;4934;6013;5879;5434;4541;3607;3247;3438;4418;4624;5398;6140;6464
5668;Paraná;-52.6490;-23.5005;4934;6042;5860;5351;4555;3602;3259;3477;4413;4646;5395;6128;6482
5669;Paraná;-52.5490;-23.5005;4929;6055;5841;5319;4557;3614;3255;3477;4400;4647;5377;6119;6486
5670;Paraná;-52.4490;-23.5005;4923;6055;5820;5301;4582;3604;3251;3479;4406;4637;5360;6126;6456
5671;Paraná;-52.3490;-23.5005;4900;6130;5755;5209;4563;3660;3243;3477;4330;4637;5326;6028;6449
5672;Paraná;-52.2490;-23.5005;4892;6061;5758;5199;4571;3658;3257;3464;4339;4653;5318;6019;6407
5673;Paraná;-52.1490;-23.5005;4889;5918;5792;5242;4588;3635;3275;3460;4388;4654;5314;6035;6368
5674;Paraná;-52.0490;-23.5005;4880;5916;5771;5231;4538;3622;3268;3498;4397;4649;5314;6015;6343
5675;Paraná;-51.9490;-23.5005;4870;5896;5749;5226;4515;3615;3283;3523;4409;4640;5301;5989;6296
5676;Paraná;-51.8490;-23.5005;4875;5840;5807;5223;4526;3622;3303;3510;4448;4662;5315;5984;6259
5677;Paraná;-51.7490;-23.5005;4888;5826;5811;5268;4579;3622;3303;3520;4465;4662;5327;5986;6293
5678;Paraná;-51.6490;-23.5005;4892;5822;5756;5300;4601;3626;3298;3522;4493;4667;5352;5998;6271
5679;Paraná;-51.5490;-23.5005;4867;5866;5742;5193;4544;3606;3334;3528;4460;4654;5312;5926;6242
5680;Paraná;-51.4490;-23.5005;4864;5849;5699;5193;4547;3624;3337;3522;4465;4667;5319;5922;6222
5681;Paraná;-51.3490;-23.5005;4833;5778;5602;5186;4529;3617;3320;3513;4483;4644;5266;5895;6155
5682;Paraná;-51.2490;-23.5005;4848;5784;5660;5233;4557;3602;3312;3527;4477;4652;5236;5947;6188
5683;Paraná;-51.1490;-23.5005;4874;5834;5707;5261;4603;3638;3318;3524;4488;4673;5252;5977;6215
5684;Paraná;-51.0490;-23.5005;4874;5873;5718;5230;4609;3639;3324;3527;4472;4657;5248;5965;6230
5685;Paraná;-50.9490;-23.5005;4892;5907;5759;5216;4633;3636;3330;3549;4495;4675;5257;5966;6286
5686;Paraná;-50.8490;-23.5005;4887;5896;5750;5196;4609;3641;3338;3546;4500;4670;5241;5972;6279
5687;Paraná;-50.7490;-23.5005;4886;5906;5740;5163;4584;3644;3346;3542;4496;4651;5271;5989;6298
5688;Paraná;-50.6490;-23.5005;4888;5876;5751;5190;4559;3647;3340;3532;4509;4645;5292;6006;6305
5689;Paraná;-50.5490;-23.5005;4889;5870;5752;5201;4560;3643;3321;3531;4526;4662;5290;6013;6300
5690;Paraná;-50.4490;-23.5005;4870;5882;5751;5166;4558;3619;3272;3516;4517;4661;5263;5954;6287
5691;Paraná;-50.3490;-23.5005;4855;5774;5727;5147;4560;3639;3266;3512;4511;4647;5277;5927;6271
5692;Paraná;-50.2490;-23.5005;4854;5750;5736;5133;4570;3637;3256;3510;4502;4659;5290;5926;6274
5693;Paraná;-50.1490;-23.5005;4864;5794;5781;5184;4571;3625;3246;3501;4483;4654;5286;5930;6318
5694;Paraná;-50.0490;-23.5005;4880;5801;5788;5184;4592;3629;3263;3503;4510;4647;5313;5984;6348
5695;Paraná;-49.9490;-23.5005;4888;5772;5790;5222;4589;3625;3279;3513;4523;4655;5323;5985;6385
5696;Paraná;-49.8490;-23.5005;4871;5665;5803;5239;4554;3594;3266;3502;4508;4644;5300;5965;6411
5697;Paraná;-49.7490;-23.5005;4852;5738;5823;5173;4535;3572;3232;3476;4463;4630;5271;5934;6375
5698;Paraná;-49.6490;-23.5005;4885;5817;5919;5248;4562;3576;3232;3455;4447;4632;5300;5991;6447
5699;Paraná;-49.5490;-23.5005;4887;5869;5985;5290;4551;3574;3214;3425;4412;4593;5279;5980;6468
5761;Paraná;-53.9490;-23.4005;4892;6064;5844;5381;4494;3545;3159;3360;4305;4571;5340;6115;6524
5762;Paraná;-53.8490;-23.4005;4924;6165;5909;5446;4511;3547;3180;3372;4308;4561;5379;6147;6560
5763;Paraná;-53.7490;-23.4005;4940;6186;5977;5464;4520;3568;3185;3385;4310;4556;5397;6160;6578
5764;Paraná;-53.6490;-23.4005;4950;6166;5970;5440;4526;3587;3211;3413;4336;4606;5425;6159;6564
5765;Paraná;-53.5490;-23.4005;4942;6097;5880;5397;4534;3623;3220;3434;4374;4628;5433;6150;6539
5766;Paraná;-53.4490;-23.4005;4917;6052;5841;5359;4510;3608;3212;3430;4370;4599;5411;6121;6486
5767;Paraná;-53.3490;-23.4005;4928;6036;5868;5373;4521;3590;3225;3429;4382;4619;5429;6167;6501
5768;Paraná;-53.2490;-23.4005;4931;6027;5883;5374;4543;3594;3221;3441;4404;4618;5444;6147;6477
5769;Paraná;-53.1490;-23.4005;4943;6037;5900;5408;4564;3599;3222;3439;4410;4635;5442;6156;6505
5770;Paraná;-53.0490;-23.4005;4950;6061;5922;5389;4579;3621;3229;3451;4420;4643;5425;6147;6510
5771;Paraná;-52.9490;-23.4005;4952;6063;5926;5410;4582;3619;3273;3448;4410;4649;5424;6136;6479
5772;Paraná;-52.8490;-23.4005;4945;6039;5910;5416;4573;3621;3261;3446;4417;4648;5414;6122;6470
5773;Paraná;-52.7490;-23.4005;4946;6030;5885;5434;4570;3625;3254;3457;4434;4652;5403;6145;6462
5774;Paraná;-52.6490;-23.4005;4934;6038;5866;5370;4568;3602;3254;3469;4408;4646;5399;6117;6472
5775;Paraná;-52.5490;-23.4005;4930;6026;5857;5350;4568;3607;3252;3479;4409;4637;5382;6124;6473
5776;Paraná;-52.4490;-23.4005;4928;6007;5848;5342;4558;3614;3259;3484;4404;4650;5396;6119;6457
5777;Paraná;-52.3490;-23.4005;4913;6022;5822;5286;4570;3640;3273;3488;4352;4661;5381;6045;6417
5778;Paraná;-52.2490;-23.4005;4908;5965;5844;5284;4575;3633;3282;3492;4380;4657;5368;6041;6371
5779;Paraná;-52.1490;-23.4005;4913;5882;5877;5305;4578;3625;3294;3494;4457;4662;5374;6059;6349
5780;Paraná;-52.0490;-23.4005;4906;5889;5836;5267;4558;3621;3316;3518;4471;4674;5357;6026;6345
5781;Paraná;-51.9490;-23.4005;4890;5888;5792;5219;4544;3636;3333;3529;4451;4683;5311;5969;6327
5782;Paraná;-51.8490;-23.4005;4902;5899;5795;5271;4587;3644;3340;3532;4459;4686;5323;5984;6298
5783;Paraná;-51.7490;-23.4005;4917;5873;5807;5345;4623;3651;3341;3538;4493;4684;5340;6004;6312
5784;Paraná;-51.6490;-23.4005;4913;5859;5792;5324;4630;3655;3343;3533;4490;4666;5350;5997;6320
5785;Paraná;-51.5490;-23.4005;4896;5930;5754;5257;4585;3627;3364;3550;4461;4661;5341;5966;6263
5786;Paraná;-51.4490;-23.4005;4884;5864;5743;5202;4587;3634;3371;3564;4476;4677;5331;5949;6210
5787;Paraná;-51.3490;-23.4005;4862;5790;5690;5163;4575;3625;3361;3564;4506;4671;5271;5925;6197
5788;Paraná;-51.2490;-23.4005;4865;5789;5650;5233;4599;3615;3342;3551;4492;4681;5248;5949;6227
5789;Paraná;-51.1490;-23.4005;4880;5803;5682;5248;4625;3640;3349;3556;4521;4699;5266;5989;6187
5790;Paraná;-51.0490;-23.4005;4894;5857;5735;5252;4636;3647;3356;3561;4525;4694;5275;5982;6213
5791;Paraná;-50.9490;-23.4005;4905;5922;5739;5251;4629;3670;3343;3571;4521;4687;5273;5968;6280
5792;Paraná;-50.8490;-23.4005;4909;5896;5768;5256;4606;3673;3367;3571;4518;4686;5283;5977;6306
5793;Paraná;-50.7490;-23.4005;4908;5879;5772;5234;4595;3668;3368;3562;4506;4682;5300;5990;6342
5794;Paraná;-50.6490;-23.4005;4911;5868;5821;5241;4557;3662;3352;3554;4530;4690;5290;6015;6352
5795;Paraná;-50.5490;-23.4005;4911;5879;5816;5209;4578;3657;3343;3558;4536;4687;5303;5998;6365
5796;Paraná;-50.4490;-23.4005;4911;5918;5817;5192;4598;3652;3330;3548;4552;4694;5315;5985;6327
5797;Paraná;-50.3490;-23.4005;4904;5822;5790;5177;4606;3684;3333;3550;4547;4696;5346;5961;6339
5798;Paraná;-50.2490;-23.4005;4884;5757;5794;5141;4591;3672;3305;3546;4531;4684;5326;5949;6316
5799;Paraná;-50.1490;-23.4005;4896;5792;5830;5177;4609;3646;3290;3535;4522;4685;5322;5989;6354
5800;Paraná;-50.0490;-23.4005;4907;5798;5826;5227;4615;3641;3306;3542;4530;4685;5330;6022;6364
5801;Paraná;-49.9490;-23.4005;4908;5762;5820;5253;4616;3639;3306;3538;4525;4669;5350;6028;6393
5802;Paraná;-49.8490;-23.4005;4888;5700;5812;5273;4581;3615;3269;3531;4506;4656;5324;5991;6399
5803;Paraná;-49.7490;-23.4005;4857;5746;5810;5180;4553;3583;3230;3491;4462;4617;5291;5953;6374
5804;Paraná;-49.6490;-23.4005;4899;5842;5913;5273;4589;3606;3242;3481;4470;4620;5322;5983;6447
5805;Paraná;-49.5490;-23.4005;4889;5831;5907;5253;4555;3610;3249;3479;4449;4616;5326;5950;6442
5874;Paraná;-53.7490;-23.3005;4938;6134;5907;5471;4533;3594;3202;3411;4335;4571;5385;6162;6554
5875;Paraná;-53.6490;-23.3005;4956;6157;5966;5491;4554;3601;3204;3406;4336;4587;5404;6175;6590
5876;Paraná;-53.5490;-23.3005;4957;6118;5895;5455;4548;3635;3235;3428;4373;4632;5438;6167;6556
5877;Paraná;-53.4490;-23.3005;4946;6090;5877;5430;4538;3627;3229;3436;4385;4617;5435;6147;6536
5878;Paraná;-53.3490;-23.3005;4944;6053;5856;5412;4558;3622;3235;3446;4402;4629;5440;6145;6531
5879;Paraná;-53.2490;-23.3005;4938;6001;5873;5405;4559;3625;3233;3440;4409;4619;5426;6143;6524
5880;Paraná;-53.1490;-23.3005;4943;5995;5904;5404;4564;3629;3233;3445;4409;4634;5430;6147;6518
5881;Paraná;-53.0490;-23.3005;4957;6009;5946;5421;4585;3638;3248;3460;4416;4654;5431;6155;6523
5882;Paraná;-52.9490;-23.3005;4950;6012;5890;5404;4610;3633;3260;3455;4427;4660;5430;6137;6480
5883;Paraná;-52.8490;-23.3005;4947;6010;5881;5398;4601;3629;3256;3467;4439;4665;5424;6137;6467
5884;Paraná;-52.7490;-23.3005;4948;6020;5873;5400;4569;3629;3271;3477;4453;4664;5424;6151;6438
5885;Paraná;-52.6490;-23.3005;4944;6016;5852;5371;4605;3614;3266;3491;4445;4663;5435;6136;6432
5886;Paraná;-52.5490;-23.3005;4945;5989;5864;5372;4606;3617;3270;3498;4443;4674;5435;6141;6428
5887;Paraná;-52.4490;-23.3005;4940;5957;5871;5372;4597;3624;3275;3498;4425;4676;5429;6136;6422
5888;Paraná;-52.3490;-23.3005;4938;5946;5887;5383;4598;3631;3289;3509;4412;4674;5414;6108;6401
5889;Paraná;-52.2490;-23.3005;4943;5932;5889;5388;4599;3641;3303;3525;4444;4683;5421;6111;6384
5890;Paraná;-52.1490;-23.3005;4939;5900;5862;5363;4612;3639;3320;3535;4491;4684;5407;6096;6355
5891;Paraná;-52.0490;-23.3005;4922;5894;5826;5296;4596;3642;3344;3538;4483;4680;5372;6046;6347
5892;Paraná;-51.9490;-23.3005;4915;5918;5813;5231;4600;3657;3364;3533;4478;4676;5346;6003;6359
5893;Paraná;-51.8490;-23.3005;4931;5957;5835;5312;4614;3667;3349;3542;4472;4682;5353;6036;6351
5894;Paraná;-51.7490;-23.3005;4940;5907;5842;5346;4643;3662;3363;3559;4497;4674;5373;6047;6365
5895;Paraná;-51.6490;-23.3005;4937;5906;5801;5333;4662;3675;3379;3563;4493;4682;5363;6028;6362
5896;Paraná;-51.5490;-23.3005;4928;5925;5789;5301;4635;3654;3387;3570;4491;4685;5355;6034;6313
5897;Paraná;-51.4490;-23.3005;4914;5905;5800;5249;4616;3657;3380;3590;4501;4688;5328;5999;6255
5898;Paraná;-51.3490;-23.3005;4899;5853;5759;5201;4607;3646;3378;3601;4520;4695;5300;5968;6257
5899;Paraná;-51.2490;-23.3005;4891;5833;5684;5242;4604;3631;3384;3577;4509;4700;5275;5985;6274
5900;Paraná;-51.1490;-23.3005;4900;5840;5714;5257;4625;3655;3371;3584;4535;4698;5263;6003;6261
5901;Paraná;-51.0490;-23.3005;4910;5865;5735;5257;4652;3665;3374;3586;4535;4714;5284;5989;6261
5902;Paraná;-50.9490;-23.3005;4928;5928;5780;5283;4646;3696;3372;3577;4547;4694;5310;5981;6321
5903;Paraná;-50.8490;-23.3005;4939;5915;5808;5305;4619;3700;3384;3587;4547;4710;5351;6003;6336
5904;Paraná;-50.7490;-23.3005;4932;5897;5822;5269;4611;3693;3382;3581;4528;4716;5345;6008;6332
5905;Paraná;-50.6490;-23.3005;4940;5910;5859;5263;4589;3675;3380;3584;4549;4717;5352;6032;6369
5906;Paraná;-50.5490;-23.3005;4920;5884;5824;5193;4576;3667;3365;3582;4554;4715;5332;5996;6350
